,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,payment_type,payment_sequential,payment_installments,installments_price,price,freight_value,payment_value,default
63326,SP,9565229244e9341fb8c8069879cf73cd,cama_mesa_banho,60.0,234.0,1700.0,34.0,7.0,32.0,SP,credit_card,1,4,38.5,139.9,14.0,153.9,0
107882,SP,a5c36ddbcb3dae3f3f2e60c141b6b650,ferramentas_jardim,59.0,1497.0,1700.0,33.0,25.0,23.0,SP,credit_card,1,3,34.666666666666664,189.9,13.91,103.81,0
65876,BA,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,41.0,799.0,7000.0,26.0,47.0,27.0,SP,credit_card,1,4,20.75,58.9,23.79,82.69,0
51647,SP,18dacb31f154c3607af782584f59b3c9,relogios_presentes,53.0,538.0,225.0,16.0,7.0,11.0,SP,credit_card,1,3,52.333333333333336,148.9,8.3,157.2,0
56747,RJ,75c06ee06b201f9b6301d2b5e72993f8,perfumaria,54.0,939.0,50.0,16.0,5.0,11.0,SP,credit_card,1,1,29.0,13.99,15.1,29.09,0
66531,BA,79da264732f717f10ebf5d102aa6c32a,telefonia,59.0,675.0,150.0,17.0,8.0,14.0,SP,debit_card,1,1,47.0,29.99,17.06,47.05,0
42259,SP,151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48.0,590.0,1475.0,38.0,11.0,30.0,SP,credit_card,1,2,94.0,89.9,11.43,187.67,0
17821,MG,6413f7a28e149a324c4a914000399fb2,cool_stuff,53.0,629.0,975.0,37.0,31.0,17.0,SP,credit_card,1,4,40.5,144.99,17.26,162.25,0
12737,MG,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42.0,671.0,200.0,16.0,2.0,11.0,SP,credit_card,1,3,34.666666666666664,89.0,15.37,104.37,0
70869,SP,623b4f1591eeb1d9019c79ecccd8ded5,papelaria,56.0,1193.0,5200.0,30.0,40.0,15.0,RS,credit_card,1,3,55.66666666666666,149.9,17.3,167.2,0
93329,SP,37c871f73c08339b2ee4b6c03337837d,automotivo,56.0,363.0,100.0,16.0,10.0,15.0,SP,credit_card,1,4,53.5,199.99,14.06,214.05,0
99442,PR,10953168e42bc4a9f7bb6468974cb5f8,livros_interesse_geral,56.0,962.0,625.0,14.0,13.0,14.0,RJ,boleto,1,1,128.0,109.9,18.02,127.92,0
47571,SP,cd48f265a63e13b762601f5f794c5fca,bebidas,48.0,859.0,175.0,23.0,21.0,21.0,SP,credit_card,1,1,57.0,47.49,9.94,57.43,0
67726,MS,d212ad4ac52091c8d50442a89fbbc7af,cama_mesa_banho,52.0,160.0,350.0,16.0,16.0,16.0,SP,boleto,1,1,35.0,19.9,15.1,35.0,0
33899,MG,24c66f106f642621e524291a895c9032,beleza_saude,37.0,325.0,792.0,19.0,14.0,16.0,RJ,credit_card,1,1,216.0,199.9,16.1,216.0,0
58105,MA,f1c7f353075ce59d8a6f3cf58f419c9c,cama_mesa_banho,56.0,162.0,9750.0,35.0,12.0,30.0,SP,credit_card,1,5,49.8,200.0,48.84,248.84,0
54207,SC,6803077179d24889430188e03fafd31a,eletronicos,48.0,287.0,100.0,23.0,8.0,18.0,PR,credit_card,1,1,38.0,19.9,18.23,38.13,0
50467,SP,a39cc58c1b5926b6f9f378daa89f1315,casa_construcao,53.0,646.0,3800.0,30.0,35.0,30.0,SP,boleto,1,1,168.0,150.0,17.86,167.86,0
11868,RJ,d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,59.0,93.0,250.0,16.0,2.0,11.0,SP,credit_card,1,1,64.0,49.0,15.44,64.44,0
97494,RS,8e476588d51b7bcc56ee5d14bcf25f26,brinquedos,19.0,487.0,1300.0,25.0,9.0,40.0,SP,credit_card,1,4,21.25,69.9,15.25,85.15,0
9108,PE,f76a9967d2129cda56d7b3be6cb5c9cf,telefonia,58.0,637.0,183.0,17.0,4.0,12.0,SP,credit_card,1,1,131.0,39.9,25.63,131.06,0
86391,SP,46444262c3cb20869d7f96985fc0b08a,esporte_lazer,60.0,1353.0,4750.0,102.0,10.0,22.0,SP,credit_card,1,10,43.1,388.9,42.06,430.96,0
32545,RS,252641aa4855aef622089db60c4ad90a,cool_stuff,58.0,3217.0,100.0,16.0,16.0,16.0,RS,boleto,1,1,183.0,169.97,13.32,183.29,0
104155,AL,2741993686da5b94521e019e9181ed1b,esporte_lazer,57.0,862.0,400.0,30.0,10.0,15.0,GO,credit_card,1,3,35.333333333333336,85.0,21.39,106.39,0
83755,PE,fa23bf270fb9880690b07d09b9f9ff20,esporte_lazer,60.0,475.0,800.0,50.0,15.0,25.0,SP,credit_card,1,2,43.5,59.99,26.96,86.95,0
64275,SP,61779602040b50203b4cdb85dbf2fa83,cama_mesa_banho,54.0,714.0,25700.0,45.0,40.0,32.0,SP,boleto,1,1,184.0,158.6,25.19,183.79,0
55957,SP,6cdd53843498f92890544667809f1595,beleza_saude,51.0,625.0,900.0,25.0,12.0,38.0,PR,credit_card,1,10,37.0,349.9,19.7,369.6,0
15272,MG,dc09323879d5cfb7db6c25f6a439d5fd,moveis_decoracao,56.0,1892.0,3000.0,69.0,11.0,11.0,PR,credit_card,1,10,27.6,119.0,19.07,276.14,0
71555,MG,da97969972a524bca894f97ea6bcff90,automotivo,43.0,186.0,400.0,35.0,4.0,25.0,SP,credit_card,1,1,49.0,29.9,19.32,49.22,0
117,RJ,7f1a77bec0639e473392e91a504272a5,cool_stuff,57.0,605.0,575.0,30.0,11.0,17.0,SP,credit_card,1,1,68.0,55.9,12.48,68.38,0
22185,PA,5f622da714951c5ae86acf68c0a03d30,informatica_acessorios,49.0,1238.0,150.0,18.0,16.0,13.0,SP,credit_card,1,7,11.285714285714286,59.99,19.33,79.32,0
21291,MG,8b8981e920b8a923f6b066fefade1925,construcao_ferramentas_construcao,54.0,1050.0,850.0,30.0,25.0,30.0,SP,boleto,1,1,90.0,69.9,19.68,89.58,0
95957,SP,fb3c5fa9f6bc0732298e9a5108984d81,pet_shop,37.0,1091.0,150.0,16.0,16.0,15.0,MG,credit_card,1,1,42.0,28.9,13.54,42.44,0
60500,SP,cde75c133e1a001c3ffff4f164ce5ef2,informatica_acessorios,47.0,311.0,140.0,28.0,8.0,16.0,SP,credit_card,1,3,10.666666666666666,19.9,11.85,31.75,0
90509,SP,724d8701e060e57764e2a0d4a4c0bb0d,utilidades_domesticas,54.0,458.0,200.0,24.0,12.0,30.0,MG,credit_card,1,4,12.0,5.85,18.23,48.16,0
86210,SP,b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59.0,1153.0,200.0,18.0,3.0,20.0,RJ,credit_card,1,1,196.0,180.0,16.01,196.01,0
43967,BA,30001d6521e7d5826eb1881050cea7e7,informatica_acessorios,33.0,1084.0,150.0,41.0,2.0,29.0,MG,credit_card,1,2,23.0,27.9,17.78,45.68,0
54337,RJ,e2624fe97e3d11257b2f000e8b96edc6,eletronicos,56.0,230.0,175.0,20.0,9.0,17.0,PR,credit_card,1,2,18.0,18.9,16.79,35.69,0
75377,PR,8d8873c048c8f81781d339a726ec38dc,moveis_decoracao,58.0,231.0,5150.0,27.0,32.0,27.0,PR,boleto,1,1,121.0,99.99,20.61,120.6,0
22615,SP,aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44.0,903.0,2600.0,50.0,10.0,30.0,SP,credit_card,1,1,82.0,69.9,12.43,82.33,0
50117,SC,810e2944bca9850b934e1570ba372e7d,moveis_decoracao,49.0,612.0,2200.0,30.0,35.0,30.0,SP,credit_card,1,1,105.0,78.0,26.63,104.63,0
31524,RJ,cca44f5c2c4c50a416b7ee155a58b2ba,relogios_presentes,37.0,536.0,550.0,21.0,13.0,16.0,SP,credit_card,1,8,63.875,492.04,18.65,510.69,0
106400,DF,a41d9e51c365f6e2f5eb1f98fa4097eb,beleza_saude,47.0,405.0,150.0,20.0,20.0,20.0,SP,credit_card,1,7,15.714285714285714,39.99,15.23,110.44,0
13549,CE,4e0f5e97804431100c5bded078a48df9,brinquedos,45.0,769.0,1400.0,64.0,10.0,25.0,SP,credit_card,1,3,56.333333333333336,139.0,29.9,168.9,0
63858,SP,988a221d27cc482916fd66cd3662ed69,automotivo,45.0,1273.0,633.0,20.0,13.0,16.0,RS,credit_card,1,4,12.25,30.9,17.92,48.82,0
56712,MS,8817f0cda3d5b42e5f949ee3be9dc80c,perfumaria,54.0,954.0,50.0,16.0,5.0,11.0,SP,credit_card,1,1,84.0,13.99,14.1,84.27,0
25080,DF,d8a77723111124b921fd73b3914e8cbb,moveis_decoracao,56.0,258.0,900.0,40.0,3.0,30.0,PR,credit_card,1,3,19.666666666666668,39.9,18.89,58.79,0
18677,ES,c3097e07a0a5de0d4b4c836d90c5a284,eletronicos,43.0,425.0,200.0,22.0,11.0,16.0,DF,credit_card,1,1,2.0,13.69,19.04,1.74,0
100357,RJ,e579c56ed22a86edeb6e142d180972c0,pet_shop,63.0,1451.0,7050.0,40.0,20.0,50.0,SC,credit_card,1,10,15.4,135.9,17.79,153.69,0
45975,PR,cebff45f1d1558430be0e07ac0df6a68,automotivo,56.0,960.0,1400.0,30.0,30.0,30.0,SP,boleto,1,1,119.0,95.9,23.47,119.37,0
13485,ES,ebf19d90623587fde1eff2a222d8b177,brinquedos,53.0,495.0,1874.0,38.0,38.0,26.0,SP,credit_card,1,3,35.0,89.0,16.38,105.38,0
56677,SP,017692475c1c954ff597feda05131d73,perfumaria,54.0,933.0,50.0,16.0,5.0,11.0,SP,credit_card,1,1,25.0,16.9,7.78,24.68,0
84962,SP,4f18ca9862f511ecba98258b2194d061,moveis_quarto,20.0,252.0,12500.0,43.0,33.0,33.0,SP,credit_card,1,9,26.666666666666668,95.0,24.75,239.5,0
30944,RJ,ab6ac334be05ff833a2e3973927dd83c,beleza_saude,47.0,690.0,350.0,19.0,12.0,13.0,MA,boleto,1,1,92.0,64.99,27.51,92.5,0
98612,SC,4ae6bbbe40edd8689f356e7d822c6dd3,cool_stuff,58.0,874.0,1900.0,30.0,13.0,30.0,PR,credit_card,1,6,32.333333333333336,179.0,15.3,194.3,0
95741,SE,7e857e35018e4a05b7d124d1628dc1f0,esporte_lazer,14.0,1346.0,329.0,20.0,16.0,18.0,SP,debit_card,1,1,70.0,35.9,34.15,70.05,0
96277,PB,24270aa37ba68dcc6be98dfde14da3be,malas_acessorios,57.0,425.0,900.0,35.0,10.0,22.0,SP,credit_card,1,2,45.5,54.9,36.0,90.9,0
68772,RJ,71540d636652fc682032d3b3c0a180c1,casa_construcao,54.0,923.0,1050.0,16.0,27.0,16.0,SP,credit_card,1,2,71.5,119.85,23.64,143.49,0
5216,RS,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,credit_card,1,3,26.0,59.9,17.67,77.57,0
29205,MG,c50acd762180950385dcac913067fd44,utilidades_domesticas,57.0,739.0,1700.0,30.0,30.0,30.0,SP,voucher,2,1,4.0,72.0,16.75,4.01,0
17686,RJ,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,52.0,847.0,1200.0,42.0,25.0,15.0,SP,credit_card,1,2,52.0,89.99,13.92,103.91,0
32565,MG,173d5a1b6c4ea4f41aafca840646d240,informatica_acessorios,60.0,2442.0,100.0,16.0,16.0,16.0,RS,credit_card,1,5,79.0,181.01,16.71,395.44,0
88246,MG,27d38e5f89c1f61814444a5ac135b5a9,relogios_presentes,38.0,319.0,617.0,26.0,14.0,18.0,MG,credit_card,1,3,54.333333333333336,149.0,14.16,163.16,0
6754,SP,422879e10f46682990de24d770e7f83d,ferramentas_jardim,56.0,348.0,1550.0,30.0,22.0,30.0,SP,boleto,1,1,425.0,49.9,20.99,425.34,0
37017,SP,35c5e00f6a23366ce44aaedc05da015d,esporte_lazer,41.0,194.0,100.0,25.0,20.0,20.0,SC,credit_card,1,3,11.666666666666666,17.5,15.1,34.82,0
78981,PA,c5d8b84a90f73bd09c30e71e76caaa11,market_place,49.0,415.0,1150.0,35.0,25.0,25.0,SP,boleto,1,1,105.0,79.9,25.01,104.91,0
73659,SP,ca38c039b717207dec906f4fa9a21db7,beleza_saude,53.0,3734.0,538.0,23.0,12.0,34.0,SP,credit_card,1,1,195.0,184.99,10.11,195.1,0
60641,SP,6cdedcaa72a7ac7fd354bc71adb02ddf,utilidades_domesticas,47.0,231.0,5350.0,54.0,18.0,35.0,MG,boleto,1,1,231.0,199.0,32.14,231.14,0
7620,MG,e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,35.0,1058.0,350.0,17.0,17.0,17.0,SP,boleto,1,1,122.0,107.0,15.5,122.5,0
8186,SP,ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38.0,735.0,800.0,20.0,20.0,20.0,SP,credit_card,1,4,29.25,45.9,12.69,117.18,0
87483,SP,6c09be1fc42a113b2f3e558d7df2f133,utilidades_domesticas,57.0,1058.0,200.0,23.0,7.0,15.0,PR,credit_card,1,1,60.0,45.0,15.42,60.42,0
105165,RS,8a8d870b168dfa470a5f28efab92145d,utilidades_domesticas,60.0,1285.0,2650.0,26.0,20.0,20.0,SP,debit_card,1,1,171.0,149.0,22.34,171.34,0
102595,PR,a9a7a63a3f3c6ddc6aba7b37fa85caf4,utilidades_domesticas,30.0,725.0,800.0,17.0,21.0,11.0,SP,credit_card,1,1,64.0,48.9,15.1,64.0,0
6201,RJ,53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,58.0,340.0,1500.0,30.0,22.0,30.0,SP,credit_card,1,1,68.0,49.9,17.66,67.56,0
59674,BA,4ffe5c9bcc2524a17ce23973b55d8b24,automotivo,60.0,695.0,3800.0,47.0,19.0,23.0,SP,credit_card,1,2,43.5,59.9,27.37,87.27,0
107393,RS,2fea0f2cec6b6324a277d4a61c2ed2c6,beleza_saude,57.0,2026.0,100.0,11.0,11.0,11.0,SP,credit_card,1,1,53.0,35.0,18.35,53.35,0
96730,SC,8b27cbcf8e5472830ab6ec2bd7a6b867,utilidades_domesticas,49.0,409.0,2600.0,62.0,42.0,13.0,RS,credit_card,1,1,211.0,169.0,42.16,211.16,0
70654,SP,a080d0af331e8a4152c49bfc8113dec9,esporte_lazer,52.0,396.0,450.0,30.0,30.0,30.0,SP,credit_card,1,4,11.5,35.0,11.27,46.27,0
87,SP,c43ab4269cbf91b373263db4c2973cad,cool_stuff,59.0,734.0,650.0,33.0,18.0,27.0,SP,boleto,1,1,62.0,45.9,16.11,62.01,0
14958,MG,1f2b62e693c588aef7be1f457137b15e,moveis_decoracao,58.0,2276.0,3000.0,69.0,11.0,11.0,PR,credit_card,1,2,289.0,139.9,4.5,577.6,0
102073,SP,e213c4ab14d85a5a4a987bb6c543a952,esporte_lazer,52.0,864.0,15600.0,69.0,57.0,22.0,SP,credit_card,1,10,183.1,1790.0,40.9,1830.9,0
15,CE,ec02a5d380128f7a188e9ce8f3ddd832,cool_stuff,59.0,599.0,2275.0,45.0,25.0,18.0,SP,credit_card,1,3,58.66666666666666,132.9,43.34,176.24,0
83059,SP,5f7403b0168eeb77bd69d462d1150222,cool_stuff,26.0,539.0,1400.0,30.0,30.0,25.0,SP,boleto,1,1,209.0,199.99,8.65,208.64,0
98760,MG,f9c972fb058194f8e948a46e6c611ee1,beleza_saude,31.0,3751.0,1225.0,26.0,20.0,23.0,SP,credit_card,1,4,26.0,89.9,23.43,104.34,0
81987,CE,81d879a43537a2803762ce12282ccbc9,eletroportateis,56.0,113.0,200.0,16.0,35.0,25.0,SP,credit_card,1,1,76.0,57.39,18.94,76.33,0
58437,SP,b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42.0,337.0,1225.0,27.0,26.0,26.0,SP,credit_card,1,1,95.0,79.9,14.87,94.77,0
89610,SP,ffc9caf33e2d1e9f44e3e06da19085f7,beleza_saude,22.0,279.0,2134.0,25.0,22.0,16.0,SP,credit_card,1,10,23.4,224.0,9.92,233.92,0
26234,SP,23e8820ae7d5a7aee1299a1923876b78,bebes,56.0,645.0,500.0,99.0,3.0,65.0,SP,boleto,1,1,59.0,50.0,8.88,58.88,0
54877,SP,e5d860a0fff2e94bd1a406456cc6c4b3,eletrodomesticos_2,38.0,2030.0,13200.0,66.0,19.0,67.0,PR,voucher,7,1,80.0,209.9,18.0,79.96,0
107135,SP,387e781bdd254dd8821e6194af0fa8d7,utilidades_domesticas,63.0,497.0,9950.0,47.0,20.0,60.0,MG,credit_card,1,1,117.0,99.9,17.18,117.08,0
268,AM,6ad7c7ba5dd9225f5551c6157e54e8b6,pet_shop,59.0,1217.0,1200.0,55.0,2.0,40.0,SP,credit_card,1,1,95.0,69.9,24.84,94.74,0
63356,ES,c1682e15732b5ae93506aac9133944e1,cama_mesa_banho,53.0,294.0,3300.0,42.0,12.0,40.0,SP,credit_card,1,8,36.25,254.9,35.32,290.22,0
95342,SP,73326828aa5efe1ba096223de496f596,alimentos,32.0,1392.0,330.0,20.0,15.0,16.0,SP,credit_card,1,1,95.0,86.0,8.76,94.76,0
49851,SP,9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,950.0,20.0,35.0,20.0,SP,credit_card,1,10,30.7,38.4,12.69,306.54,0
78289,BA,89db899bdb35ae40d0901e38f21d2ede,automotivo,46.0,458.0,2200.0,16.0,2.0,11.0,MG,voucher,1,1,63.0,44.9,17.78,62.68,0
43539,CE,a35a9f46dcee0a67c8c7ad8493eb4135,informatica_acessorios,33.0,1084.0,200.0,41.0,2.0,29.0,MG,credit_card,1,5,10.6,31.9,21.15,53.05,0
93625,PR,a6f609450e3980d2e6065b4a98eb02da,utilidades_domesticas,58.0,507.0,500.0,30.0,11.0,20.0,SC,boleto,1,1,66.0,47.9,18.23,66.13,0
29350,PA,5c5585c687a0293f10bb748c13cacc71,informatica_acessorios,51.0,194.0,214.0,18.0,14.0,13.0,SP,credit_card,1,4,25.5,74.89,27.06,101.95,0
31027,MA,466d263ce8b7bd275003ee2104428127,telefonia,59.0,266.0,150.0,18.0,4.0,16.0,SP,credit_card,1,1,47.0,25.99,21.15,47.14,0
32388,SP,19ac68e14d04f4207dda95e2fd44a960,brinquedos,58.0,393.0,625.0,35.0,21.0,21.0,SP,credit_card,1,10,10.9,99.9,8.89,108.79,0
32714,SP,8ee57a1f636eb2e009706bbdb0818ecc,beleza_saude,50.0,533.0,700.0,27.0,9.0,18.0,SP,credit_card,1,1,105.0,39.9,3.17,105.17,0
102522,SP,d540d228abea2bb0713acb40e4f3d341,pet_shop,56.0,2358.0,2350.0,42.0,22.0,32.0,PR,credit_card,1,2,135.5,254.0,16.88,270.88,0
97005,RJ,7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48.0,594.0,1850.0,24.0,36.0,23.0,DF,credit_card,1,3,33.0,79.0,19.79,98.79,0
47458,SP,cc5447118c174dcc6456c84ccb29e6f7,perfumaria,25.0,549.0,550.0,19.0,13.0,18.0,SP,credit_card,1,3,41.66666666666666,116.5,8.16,124.66,0
52699,RJ,a04087ab6a96ffa041f8a2701a72b616,pcs,55.0,1105.0,13700.0,27.0,50.0,53.0,BA,boleto,1,1,782.0,650.0,132.19,782.19,0
102182,SP,95c1a931a9c24a30577e9af5a5c420ea,esporte_lazer,33.0,959.0,550.0,25.0,15.0,25.0,SP,credit_card,1,1,45.0,36.0,8.72,44.72,0
13417,RJ,b18040a8b795afd0802abd9c3755ea64,esporte_lazer,41.0,979.0,7000.0,90.0,20.0,25.0,PR,credit_card,1,2,98.0,149.9,46.34,196.24,0
80648,PR,6e59a5107a6102148b438cb33d5a2529,malas_acessorios,49.0,826.0,800.0,21.0,50.0,33.0,MG,credit_card,1,2,63.0,109.9,16.21,126.11,0
109010,DF,417c36fe8603e10f20aba1359eb8e2f4,eletroportateis,51.0,2273.0,500.0,30.0,19.0,17.0,GO,boleto,1,1,108.0,89.0,18.72,107.72,0
26351,RJ,3b762a9e09456347d19b0e824ddf033a,cool_stuff,50.0,1034.0,2200.0,99.0,5.0,47.0,SP,credit_card,1,8,11.125,75.0,14.28,89.28,0
78378,CE,70ad1cce006c26381f72387a1cdb2bf6,informatica_acessorios,45.0,2495.0,2700.0,16.0,45.0,20.0,PE,credit_card,1,4,35.5,123.89,18.12,142.01,0
90436,RJ,65650c84064ff1a79e4a05988f4c3e9f,utilidades_domesticas,57.0,231.0,975.0,23.0,25.0,23.0,SP,credit_card,1,1,51.0,35.0,15.56,50.56,0
89601,PR,d7324d4c913e7b424cb61675dafc8c10,esporte_lazer,43.0,347.0,20900.0,105.0,70.0,25.0,RJ,credit_card,1,10,282.7,2799.0,28.0,2827.0,0
99667,SP,c9c455f9fd8ca66d3ff7f90a249753b4,esporte_lazer,63.0,1599.0,500.0,25.0,14.0,22.0,MG,debit_card,1,1,126.0,109.95,16.53,126.48,0
24856,SP,4c8056caed5757810b9a68b83c3759e6,malas_acessorios,53.0,1291.0,450.0,20.0,40.0,30.0,RS,credit_card,1,1,378.0,169.9,19.07,377.94,0
72695,SP,8562e2c780a345b609e1b802d7e3e4ae,cama_mesa_banho,51.0,1208.0,1100.0,45.0,8.0,35.0,SP,boleto,1,1,94.0,79.9,13.92,93.82,0
64812,SP,1e8c9a649b9c92a2acf771c3168e15b8,cama_mesa_banho,45.0,759.0,9550.0,33.0,44.0,33.0,SP,credit_card,1,8,51.125,399.0,9.66,408.66,0
23961,RS,3a05a947f28cf46d789adedc107d7595,esporte_lazer,57.0,652.0,3450.0,16.0,15.0,20.0,RS,credit_card,1,1,126.0,110.0,15.88,125.88,0
65273,SP,50fe86b557f5fa0dd5d24d5d105e4ec7,cama_mesa_banho,55.0,683.0,3647.0,41.0,21.0,37.0,MG,boleto,1,1,159.0,63.9,15.66,159.12,0
107597,ES,bf8df11db5850b8590e3cb397f18a916,cama_mesa_banho,42.0,451.0,1200.0,70.0,16.0,50.0,SP,credit_card,1,2,22.0,28.18,16.11,44.29,0
3515,MG,777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58.0,689.0,950.0,45.0,15.0,35.0,SP,credit_card,1,5,17.2,69.9,16.15,86.05,0
29993,SP,0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,33.0,932.0,396.0,18.0,11.0,14.0,SP,credit_card,1,6,21.5,117.0,12.32,129.32,0
20763,SP,07a446d7cf0e22333d2032294c408cca,papelaria,58.0,895.0,11650.0,45.0,25.0,45.0,MG,credit_card,1,4,78.5,289.0,24.6,313.6,0
12228,SP,380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44.0,322.0,250.0,16.0,2.0,11.0,SP,credit_card,1,1,82.0,29.0,11.85,81.7,0
76738,RS,88dd63919fc9ab693803578a04a20209,informatica_acessorios,58.0,395.0,217.0,16.0,14.0,14.0,SP,debit_card,1,1,50.0,34.99,15.1,50.09,0
39192,ES,2c1cc48126c2bdca9e59a300ade4f1c8,brinquedos,41.0,515.0,600.0,18.0,13.0,15.0,SP,boleto,1,1,83.0,69.0,14.23,83.23,0
37825,CE,1c57458e824ca3d974ec1831a1a55e72,pet_shop,57.0,794.0,30000.0,79.0,2.0,63.0,SP,boleto,1,1,127.0,99.9,26.84,126.74,0
3556,SP,777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58.0,689.0,950.0,45.0,15.0,35.0,SP,voucher,19,1,5.0,69.9,12.83,4.56,0
29925,RN,461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35.0,591.0,444.0,20.0,14.0,16.0,SP,credit_card,1,4,48.75,159.9,34.92,194.82,0
70060,PE,ea4d2100b24a14263ce28be19889f035,esporte_lazer,31.0,238.0,2600.0,60.0,15.0,15.0,SP,credit_card,1,5,26.6,99.9,33.15,133.05,0
40952,MT,07c055536ebf10dfbb6c6db6dbfc36e5,moveis_decoracao,59.0,473.0,600.0,30.0,3.0,20.0,SP,credit_card,1,1,64.0,45.9,17.92,63.82,0
93661,BA,54f45413afc0d5480c59f5dfeed2d19f,beleza_saude,31.0,490.0,2450.0,20.0,12.0,28.0,SP,credit_card,1,8,22.75,149.9,31.7,181.6,0
314,SP,6668e2c5a29f47a016858f28a3673e4a,cama_mesa_banho,50.0,627.0,3950.0,33.0,14.0,33.0,MG,credit_card,1,10,24.7,219.0,27.61,246.61,0
45303,SP,98d61056e0568ba048e5d78038790e77,automotivo,49.0,546.0,6400.0,63.0,11.0,63.0,SP,credit_card,1,5,64.6,160.55,17.94,323.0,0
13081,SP,b9c7a57c9d01c95a4dc4815e539852eb,relogios_presentes,60.0,159.0,150.0,16.0,2.0,11.0,SP,credit_card,1,3,29.0,79.0,7.81,86.81,0
107226,SP,69f07c49379a0c4bd660dd794a72f02a,cool_stuff,47.0,1793.0,925.0,20.0,41.0,15.0,RJ,credit_card,1,5,114.0,549.9,19.61,569.51,0
42335,CE,3f24e35922fa51c0626c7c51d2f3a9a4,cama_mesa_banho,45.0,179.0,1250.0,45.0,10.0,15.0,DF,credit_card,1,2,46.0,64.9,27.22,92.12,0
47737,SP,72172e982e8b92155069e4201c92c0bb,esporte_lazer,60.0,3847.0,200.0,28.0,10.0,13.0,SP,boleto,1,1,47.0,37.49,9.27,46.76,0
52896,SP,a5215a7a9f46c4185b12f38e9ddf2abc,pcs,55.0,3632.0,2800.0,16.0,31.0,39.0,BA,credit_card,1,1,1137.0,1100.0,37.11,1137.11,0
89179,RJ,cbf065c6b1569d0a2f384856d3f27dc5,pet_shop,39.0,770.0,3875.0,33.0,33.0,33.0,SP,credit_card,1,1,207.0,179.17,27.57,206.74,0
79186,MG,f11d6bc6c73bf0326ae129cb88ca04c4,brinquedos,51.0,960.0,300.0,17.0,6.0,17.0,SP,credit_card,1,2,52.5,90.0,15.38,105.38,0
76802,MS,657247f6f60543b93e3cc708a8e6329c,malas_acessorios,53.0,526.0,18050.0,75.0,20.0,50.0,SP,credit_card,1,3,108.0,248.99,74.69,323.68,0
20226,SP,9e10ae46a3021a02f1692448ef9fa1db,beleza_saude,45.0,2231.0,175.0,21.0,3.0,15.0,SP,debit_card,1,1,50.0,37.9,11.85,49.75,0
102568,BA,50a64d6b01398039142e3e0be6f2fca4,artes,50.0,856.0,5900.0,40.0,10.0,30.0,MG,credit_card,1,2,73.5,119.9,27.27,147.17,0
63604,SP,f35927953ed82e19d06ad3aac2f06353,livros_interesse_geral,39.0,724.0,450.0,20.0,20.0,20.0,SC,boleto,1,1,131.0,115.0,15.56,130.56,0
36653,RJ,1136bf18450b05b755f50b49657c1943,eletronicos,53.0,265.0,133.0,17.0,9.0,14.0,SP,debit_card,1,1,172.0,153.0,19.17,172.17,0
95744,SP,ce235414ec08d34580ffdc4fdb4825b0,esporte_lazer,49.0,724.0,345.0,18.0,15.0,15.0,SP,credit_card,1,2,15.0,16.9,12.79,29.69,0
12165,CE,5c692818d313aa12864b48ac0c2472c2,relogios_presentes,56.0,167.0,200.0,16.0,2.0,11.0,SP,credit_card,1,4,11.75,29.0,17.63,46.63,0
95595,RS,530b2adc666f8f1553e3590543920a72,ferramentas_jardim,54.0,1313.0,800.0,20.0,20.0,20.0,PR,credit_card,1,1,47.0,31.9,15.11,47.01,0
109224,DF,6add38331c35760122f176049d851692,bebes,13.0,218.0,200.0,17.0,27.0,18.0,SP,credit_card,1,1,29.0,13.9,15.1,29.0,0
56997,SP,2bd9b51a9ab079e095aca987845d3266,consoles_games,55.0,450.0,300.0,25.0,15.0,25.0,SP,credit_card,1,1,98.0,85.0,13.26,98.26,0
12971,RJ,6c50c87e36d8641d67fbcceed5cfec5e,relogios_presentes,57.0,266.0,200.0,16.0,2.0,20.0,SP,credit_card,1,3,23.33333333333333,55.0,15.49,70.49,0
